run_id,UNWIND_THRESHOLD_LONG,UNWIND_THRESHOLD_SHORT,TAKE_PROFIT_LONG,TAKE_PROFIT_SHORT,ASK_SKEW1,ASK_SKEW2,BID_SKEW1,BID_SKEW2,PRICE_OFFSET_ASK,PRICE_OFFSET_BID,total_pnl,pnl_EMERALDS,pnl_TOMATOES,duration_s
603,20,-10,10,-20,-1,-3,2,2,2,1,28918.5,14490.0,14428.5,1.87
604,20,-10,10,-20,-1,-3,2,2,2,2,27513.5,14490.0,13023.5,1.8
605,20,-10,10,-20,-1,-3,2,3,1,1,30227.5,14490.0,15737.5,1.8
606,20,-10,10,-20,-1,-3,2,3,1,2,28822.5,14490.0,14332.5,2.0
607,20,-10,10,-20,-1,-3,2,3,2,1,28918.5,14490.0,14428.5,1.87
608,20,-10,10,-20,-1,-3,2,3,2,2,27513.5,14490.0,13023.5,1.93
609,20,-10,10,-20,-2,-2,1,2,1,1,30227.5,14490.0,15737.5,2.14
610,20,-10,10,-20,-2,-2,1,2,1,2,28822.5,14490.0,14332.5,1.89
611,20,-10,10,-20,-2,-2,1,2,2,1,28918.5,14490.0,14428.5,1.88
612,20,-10,10,-20,-2,-2,1,2,2,2,27513.5,14490.0,13023.5,1.81
613,20,-10,10,-20,-2,-2,1,3,1,1,30227.5,14490.0,15737.5,1.84
614,20,-10,10,-20,-2,-2,1,3,1,2,28822.5,14490.0,14332.5,2.02
615,20,-10,10,-20,-2,-2,1,3,2,1,28918.5,14490.0,14428.5,1.92
616,20,-10,10,-20,-2,-2,1,3,2,2,27513.5,14490.0,13023.5,1.93
617,20,-10,10,-20,-2,-2,2,2,1,1,30227.5,14490.0,15737.5,1.82
618,20,-10,10,-20,-2,-2,2,2,1,2,28822.5,14490.0,14332.5,1.84
619,20,-10,10,-20,-2,-2,2,2,2,1,28918.5,14490.0,14428.5,2.19
620,20,-10,10,-20,-2,-2,2,2,2,2,27513.5,14490.0,13023.5,1.83
621,20,-10,10,-20,-2,-2,2,3,1,1,30227.5,14490.0,15737.5,1.8
622,20,-10,10,-20,-2,-2,2,3,1,2,28822.5,14490.0,14332.5,2.04
623,20,-10,10,-20,-2,-2,2,3,2,1,28918.5,14490.0,14428.5,1.81
624,20,-10,10,-20,-2,-2,2,3,2,2,27513.5,14490.0,13023.5,1.87
625,20,-10,10,-20,-2,-3,1,2,1,1,30227.5,14490.0,15737.5,1.81
626,20,-10,10,-20,-2,-3,1,2,1,2,28822.5,14490.0,14332.5,1.82
627,20,-10,10,-20,-2,-3,1,2,2,1,28918.5,14490.0,14428.5,1.91
628,20,-10,10,-20,-2,-3,1,2,2,2,27513.5,14490.0,13023.5,2.16
629,20,-10,10,-20,-2,-3,1,3,1,1,30227.5,14490.0,15737.5,1.91
630,20,-10,10,-20,-2,-3,1,3,1,2,28822.5,14490.0,14332.5,1.89
631,20,-10,10,-20,-2,-3,1,3,2,1,28918.5,14490.0,14428.5,1.86
632,20,-10,10,-20,-2,-3,1,3,2,2,27513.5,14490.0,13023.5,2.07
633,20,-10,10,-20,-2,-3,2,2,1,1,30227.5,14490.0,15737.5,1.86
634,20,-10,10,-20,-2,-3,2,2,1,2,28822.5,14490.0,14332.5,1.92
635,20,-10,10,-20,-2,-3,2,2,2,1,28918.5,14490.0,14428.5,1.95
636,20,-10,10,-20,-2,-3,2,2,2,2,27513.5,14490.0,13023.5,1.88
637,20,-10,10,-20,-2,-3,2,3,1,1,30227.5,14490.0,15737.5,1.75
638,20,-10,10,-20,-2,-3,2,3,1,2,28822.5,14490.0,14332.5,1.76
639,20,-10,10,-20,-2,-3,2,3,2,1,28918.5,14490.0,14428.5,1.81
640,20,-10,10,-20,-2,-3,2,3,2,2,27513.5,14490.0,13023.5,2.08
641,20,-10,20,-10,-1,-2,1,2,1,1,30239.5,14490.0,15749.5,1.89
642,20,-10,20,-10,-1,-2,1,2,1,2,28834.5,14490.0,14344.5,2.26
643,20,-10,20,-10,-1,-2,1,2,2,1,28930.5,14490.0,14440.5,1.89
644,20,-10,20,-10,-1,-2,1,2,2,2,27525.5,14490.0,13035.5,1.79
645,20,-10,20,-10,-1,-2,1,3,1,1,30239.5,14490.0,15749.5,1.8
646,20,-10,20,-10,-1,-2,1,3,1,2,28834.5,14490.0,14344.5,1.74
647,20,-10,20,-10,-1,-2,1,3,2,1,28930.5,14490.0,14440.5,2.05
648,20,-10,20,-10,-1,-2,1,3,2,2,27525.5,14490.0,13035.5,1.83
649,20,-10,20,-10,-1,-2,2,2,1,1,30239.5,14490.0,15749.5,1.79
650,20,-10,20,-10,-1,-2,2,2,1,2,28834.5,14490.0,14344.5,1.81
651,20,-10,20,-10,-1,-2,2,2,2,1,28930.5,14490.0,14440.5,1.83
652,20,-10,20,-10,-1,-2,2,2,2,2,27525.5,14490.0,13035.5,1.76
653,20,-10,20,-10,-1,-2,2,3,1,1,30239.5,14490.0,15749.5,1.76
654,20,-10,20,-10,-1,-2,2,3,1,2,28834.5,14490.0,14344.5,1.78
655,20,-10,20,-10,-1,-2,2,3,2,1,28930.5,14490.0,14440.5,1.81
656,20,-10,20,-10,-1,-2,2,3,2,2,27525.5,14490.0,13035.5,1.85
657,20,-10,20,-10,-1,-3,1,2,1,1,30239.5,14490.0,15749.5,1.76
658,20,-10,20,-10,-1,-3,1,2,1,2,28834.5,14490.0,14344.5,1.8
659,20,-10,20,-10,-1,-3,1,2,2,1,28930.5,14490.0,14440.5,1.79
660,20,-10,20,-10,-1,-3,1,2,2,2,27525.5,14490.0,13035.5,1.77
661,20,-10,20,-10,-1,-3,1,3,1,1,30239.5,14490.0,15749.5,1.79
662,20,-10,20,-10,-1,-3,1,3,1,2,28834.5,14490.0,14344.5,1.92
663,20,-10,20,-10,-1,-3,1,3,2,1,28930.5,14490.0,14440.5,1.96
664,20,-10,20,-10,-1,-3,1,3,2,2,27525.5,14490.0,13035.5,1.83
665,20,-10,20,-10,-1,-3,2,2,1,1,30239.5,14490.0,15749.5,1.8
666,20,-10,20,-10,-1,-3,2,2,1,2,28834.5,14490.0,14344.5,1.81
667,20,-10,20,-10,-1,-3,2,2,2,1,28930.5,14490.0,14440.5,1.95
668,20,-10,20,-10,-1,-3,2,2,2,2,27525.5,14490.0,13035.5,1.97
669,20,-10,20,-10,-1,-3,2,3,1,1,30239.5,14490.0,15749.5,1.79
670,20,-10,20,-10,-1,-3,2,3,1,2,28834.5,14490.0,14344.5,1.78
671,20,-10,20,-10,-1,-3,2,3,2,1,28930.5,14490.0,14440.5,1.79
672,20,-10,20,-10,-1,-3,2,3,2,2,27525.5,14490.0,13035.5,1.98
673,20,-10,20,-10,-2,-2,1,2,1,1,30239.5,14490.0,15749.5,1.79
674,20,-10,20,-10,-2,-2,1,2,1,2,28834.5,14490.0,14344.5,1.83
675,20,-10,20,-10,-2,-2,1,2,2,1,28930.5,14490.0,14440.5,1.77
676,20,-10,20,-10,-2,-2,1,2,2,2,27525.5,14490.0,13035.5,1.79
677,20,-10,20,-10,-2,-2,1,3,1,1,30239.5,14490.0,15749.5,1.77
678,20,-10,20,-10,-2,-2,1,3,1,2,28834.5,14490.0,14344.5,1.81
679,20,-10,20,-10,-2,-2,1,3,2,1,28930.5,14490.0,14440.5,1.8
680,20,-10,20,-10,-2,-2,1,3,2,2,27525.5,14490.0,13035.5,1.78
681,20,-10,20,-10,-2,-2,2,2,1,1,30239.5,14490.0,15749.5,1.75
682,20,-10,20,-10,-2,-2,2,2,1,2,28834.5,14490.0,14344.5,1.8
683,20,-10,20,-10,-2,-2,2,2,2,1,28930.5,14490.0,14440.5,1.83
684,20,-10,20,-10,-2,-2,2,2,2,2,27525.5,14490.0,13035.5,1.9
685,20,-10,20,-10,-2,-2,2,3,1,1,30239.5,14490.0,15749.5,1.89
686,20,-10,20,-10,-2,-2,2,3,1,2,28834.5,14490.0,14344.5,1.78
687,20,-10,20,-10,-2,-2,2,3,2,1,28930.5,14490.0,14440.5,1.85
688,20,-10,20,-10,-2,-2,2,3,2,2,27525.5,14490.0,13035.5,1.9
689,20,-10,20,-10,-2,-3,1,2,1,1,30239.5,14490.0,15749.5,1.86
690,20,-10,20,-10,-2,-3,1,2,1,2,28834.5,14490.0,14344.5,1.94
691,20,-10,20,-10,-2,-3,1,2,2,1,28930.5,14490.0,14440.5,2.13
692,20,-10,20,-10,-2,-3,1,2,2,2,27525.5,14490.0,13035.5,1.8
693,20,-10,20,-10,-2,-3,1,3,1,1,30239.5,14490.0,15749.5,1.79
694,20,-10,20,-10,-2,-3,1,3,1,2,28834.5,14490.0,14344.5,1.98
695,20,-10,20,-10,-2,-3,1,3,2,1,28930.5,14490.0,14440.5,1.79
696,20,-10,20,-10,-2,-3,1,3,2,2,27525.5,14490.0,13035.5,1.83
697,20,-10,20,-10,-2,-3,2,2,1,1,30239.5,14490.0,15749.5,1.8
698,20,-10,20,-10,-2,-3,2,2,1,2,28834.5,14490.0,14344.5,1.83
699,20,-10,20,-10,-2,-3,2,2,2,1,28930.5,14490.0,14440.5,1.87
700,20,-10,20,-10,-2,-3,2,2,2,2,27525.5,14490.0,13035.5,1.93
701,20,-10,20,-10,-2,-3,2,3,1,1,30239.5,14490.0,15749.5,1.76
702,20,-10,20,-10,-2,-3,2,3,1,2,28834.5,14490.0,14344.5,1.77
703,20,-10,20,-10,-2,-3,2,3,2,1,28930.5,14490.0,14440.5,1.77
704,20,-10,20,-10,-2,-3,2,3,2,2,27525.5,14490.0,13035.5,1.81
705,20,-10,20,-20,-1,-2,1,2,1,1,30239.5,14490.0,15749.5,1.85
706,20,-10,20,-20,-1,-2,1,2,1,2,28834.5,14490.0,14344.5,1.8
707,20,-10,20,-20,-1,-2,1,2,2,1,28930.5,14490.0,14440.5,1.94
708,20,-10,20,-20,-1,-2,1,2,2,2,27525.5,14490.0,13035.5,1.77
709,20,-10,20,-20,-1,-2,1,3,1,1,30239.5,14490.0,15749.5,1.89
710,20,-10,20,-20,-1,-2,1,3,1,2,28834.5,14490.0,14344.5,1.8
711,20,-10,20,-20,-1,-2,1,3,2,1,28930.5,14490.0,14440.5,2.07
712,20,-10,20,-20,-1,-2,1,3,2,2,27525.5,14490.0,13035.5,2.1
713,20,-10,20,-20,-1,-2,2,2,1,1,30239.5,14490.0,15749.5,1.93
714,20,-10,20,-20,-1,-2,2,2,1,2,28834.5,14490.0,14344.5,1.93
715,20,-10,20,-20,-1,-2,2,2,2,1,28930.5,14490.0,14440.5,1.84
716,20,-10,20,-20,-1,-2,2,2,2,2,27525.5,14490.0,13035.5,1.83
717,20,-10,20,-20,-1,-2,2,3,1,1,30239.5,14490.0,15749.5,1.82
718,20,-10,20,-20,-1,-2,2,3,1,2,28834.5,14490.0,14344.5,1.84
719,20,-10,20,-20,-1,-2,2,3,2,1,28930.5,14490.0,14440.5,1.95
720,20,-10,20,-20,-1,-2,2,3,2,2,27525.5,14490.0,13035.5,1.85
721,20,-10,20,-20,-1,-3,1,2,1,1,30239.5,14490.0,15749.5,1.78
722,20,-10,20,-20,-1,-3,1,2,1,2,28834.5,14490.0,14344.5,1.82
723,20,-10,20,-20,-1,-3,1,2,2,1,28930.5,14490.0,14440.5,1.81
724,20,-10,20,-20,-1,-3,1,2,2,2,27525.5,14490.0,13035.5,1.77
725,20,-10,20,-20,-1,-3,1,3,1,1,30239.5,14490.0,15749.5,1.77
726,20,-10,20,-20,-1,-3,1,3,1,2,28834.5,14490.0,14344.5,1.75
727,20,-10,20,-20,-1,-3,1,3,2,1,28930.5,14490.0,14440.5,1.77
728,20,-10,20,-20,-1,-3,1,3,2,2,27525.5,14490.0,13035.5,1.77
729,20,-10,20,-20,-1,-3,2,2,1,1,30239.5,14490.0,15749.5,1.81
730,20,-10,20,-20,-1,-3,2,2,1,2,28834.5,14490.0,14344.5,1.95
731,20,-10,20,-20,-1,-3,2,2,2,1,28930.5,14490.0,14440.5,1.82
732,20,-10,20,-20,-1,-3,2,2,2,2,27525.5,14490.0,13035.5,1.77
733,20,-10,20,-20,-1,-3,2,3,1,1,30239.5,14490.0,15749.5,1.77
734,20,-10,20,-20,-1,-3,2,3,1,2,28834.5,14490.0,14344.5,1.96
735,20,-10,20,-20,-1,-3,2,3,2,1,28930.5,14490.0,14440.5,1.92
736,20,-10,20,-20,-1,-3,2,3,2,2,27525.5,14490.0,13035.5,1.93
737,20,-10,20,-20,-2,-2,1,2,1,1,30239.5,14490.0,15749.5,1.92
738,20,-10,20,-20,-2,-2,1,2,1,2,28834.5,14490.0,14344.5,1.87
739,20,-10,20,-20,-2,-2,1,2,2,1,28930.5,14490.0,14440.5,1.93
740,20,-10,20,-20,-2,-2,1,2,2,2,27525.5,14490.0,13035.5,1.79
741,20,-10,20,-20,-2,-2,1,3,1,1,30239.5,14490.0,15749.5,1.79
742,20,-10,20,-20,-2,-2,1,3,1,2,28834.5,14490.0,14344.5,1.81
743,20,-10,20,-20,-2,-2,1,3,2,1,28930.5,14490.0,14440.5,1.76
744,20,-10,20,-20,-2,-2,1,3,2,2,27525.5,14490.0,13035.5,1.81
745,20,-10,20,-20,-2,-2,2,2,1,1,30239.5,14490.0,15749.5,1.87
746,20,-10,20,-20,-2,-2,2,2,1,2,28834.5,14490.0,14344.5,1.85
747,20,-10,20,-20,-2,-2,2,2,2,1,28930.5,14490.0,14440.5,1.94
748,20,-10,20,-20,-2,-2,2,2,2,2,27525.5,14490.0,13035.5,1.91
749,20,-10,20,-20,-2,-2,2,3,1,1,30239.5,14490.0,15749.5,1.79
750,20,-10,20,-20,-2,-2,2,3,1,2,28834.5,14490.0,14344.5,1.76
751,20,-10,20,-20,-2,-2,2,3,2,1,28930.5,14490.0,14440.5,1.96
752,20,-10,20,-20,-2,-2,2,3,2,2,27525.5,14490.0,13035.5,1.87
753,20,-10,20,-20,-2,-3,1,2,1,1,30239.5,14490.0,15749.5,2.32
754,20,-10,20,-20,-2,-3,1,2,1,2,28834.5,14490.0,14344.5,1.85
755,20,-10,20,-20,-2,-3,1,2,2,1,28930.5,14490.0,14440.5,1.78
756,20,-10,20,-20,-2,-3,1,2,2,2,27525.5,14490.0,13035.5,1.78
757,20,-10,20,-20,-2,-3,1,3,1,1,30239.5,14490.0,15749.5,2.08
758,20,-10,20,-20,-2,-3,1,3,1,2,28834.5,14490.0,14344.5,1.8
759,20,-10,20,-20,-2,-3,1,3,2,1,28930.5,14490.0,14440.5,1.82
760,20,-10,20,-20,-2,-3,1,3,2,2,27525.5,14490.0,13035.5,1.81
761,20,-10,20,-20,-2,-3,2,2,1,1,30239.5,14490.0,15749.5,1.78
762,20,-10,20,-20,-2,-3,2,2,1,2,28834.5,14490.0,14344.5,1.73
763,20,-10,20,-20,-2,-3,2,2,2,1,28930.5,14490.0,14440.5,1.78
764,20,-10,20,-20,-2,-3,2,2,2,2,27525.5,14490.0,13035.5,1.77
765,20,-10,20,-20,-2,-3,2,3,1,1,30239.5,14490.0,15749.5,1.79
766,20,-10,20,-20,-2,-3,2,3,1,2,28834.5,14490.0,14344.5,2.05
767,20,-10,20,-20,-2,-3,2,3,2,1,28930.5,14490.0,14440.5,1.92
768,20,-10,20,-20,-2,-3,2,3,2,2,27525.5,14490.0,13035.5,2.0
769,20,-20,10,-10,-1,-2,1,2,1,1,30087.0,14490.0,15597.0,2.12
770,20,-20,10,-10,-1,-2,1,2,1,2,28690.0,14490.0,14200.0,2.36
771,20,-20,10,-10,-1,-2,1,2,2,1,28778.0,14490.0,14288.0,1.91
772,20,-20,10,-10,-1,-2,1,2,2,2,27381.0,14490.0,12891.0,2.04
773,20,-20,10,-10,-1,-2,1,3,1,1,30087.0,14490.0,15597.0,1.86
774,20,-20,10,-10,-1,-2,1,3,1,2,28690.0,14490.0,14200.0,2.01
775,20,-20,10,-10,-1,-2,1,3,2,1,28778.0,14490.0,14288.0,1.78
776,20,-20,10,-10,-1,-2,1,3,2,2,27381.0,14490.0,12891.0,1.77
777,20,-20,10,-10,-1,-2,2,2,1,1,30087.0,14490.0,15597.0,1.88
778,20,-20,10,-10,-1,-2,2,2,1,2,28690.0,14490.0,14200.0,1.79
779,20,-20,10,-10,-1,-2,2,2,2,1,28778.0,14490.0,14288.0,1.8
780,20,-20,10,-10,-1,-2,2,2,2,2,27381.0,14490.0,12891.0,1.96
781,20,-20,10,-10,-1,-2,2,3,1,1,30087.0,14490.0,15597.0,1.81
782,20,-20,10,-10,-1,-2,2,3,1,2,28690.0,14490.0,14200.0,1.78
783,20,-20,10,-10,-1,-2,2,3,2,1,28778.0,14490.0,14288.0,1.86
784,20,-20,10,-10,-1,-2,2,3,2,2,27381.0,14490.0,12891.0,1.8
785,20,-20,10,-10,-1,-3,1,2,1,1,30087.0,14490.0,15597.0,1.84
786,20,-20,10,-10,-1,-3,1,2,1,2,28690.0,14490.0,14200.0,1.99
787,20,-20,10,-10,-1,-3,1,2,2,1,28778.0,14490.0,14288.0,1.88
788,20,-20,10,-10,-1,-3,1,2,2,2,27381.0,14490.0,12891.0,1.78
789,20,-20,10,-10,-1,-3,1,3,1,1,30087.0,14490.0,15597.0,1.78
790,20,-20,10,-10,-1,-3,1,3,1,2,28690.0,14490.0,14200.0,1.81
791,20,-20,10,-10,-1,-3,1,3,2,1,28778.0,14490.0,14288.0,1.79
792,20,-20,10,-10,-1,-3,1,3,2,2,27381.0,14490.0,12891.0,1.98
793,20,-20,10,-10,-1,-3,2,2,1,1,30087.0,14490.0,15597.0,1.91
794,20,-20,10,-10,-1,-3,2,2,1,2,28690.0,14490.0,14200.0,1.81
795,20,-20,10,-10,-1,-3,2,2,2,1,28778.0,14490.0,14288.0,1.77
796,20,-20,10,-10,-1,-3,2,2,2,2,27381.0,14490.0,12891.0,1.77
797,20,-20,10,-10,-1,-3,2,3,1,1,30087.0,14490.0,15597.0,1.76
798,20,-20,10,-10,-1,-3,2,3,1,2,28690.0,14490.0,14200.0,1.75
799,20,-20,10,-10,-1,-3,2,3,2,1,28778.0,14490.0,14288.0,1.99
800,20,-20,10,-10,-1,-3,2,3,2,2,27381.0,14490.0,12891.0,1.81
801,20,-20,10,-10,-2,-2,1,2,1,1,30084.0,14490.0,15594.0,1.87
802,20,-20,10,-10,-2,-2,1,2,1,2,28687.0,14490.0,14197.0,1.81
803,20,-20,10,-10,-2,-2,1,2,2,1,28775.0,14490.0,14285.0,1.83
804,20,-20,10,-10,-2,-2,1,2,2,2,27378.0,14490.0,12888.0,1.79
805,20,-20,10,-10,-2,-2,1,3,1,1,30084.0,14490.0,15594.0,1.97
806,20,-20,10,-10,-2,-2,1,3,1,2,28687.0,14490.0,14197.0,1.92
807,20,-20,10,-10,-2,-2,1,3,2,1,28775.0,14490.0,14285.0,1.77
808,20,-20,10,-10,-2,-2,1,3,2,2,27378.0,14490.0,12888.0,1.78
809,20,-20,10,-10,-2,-2,2,2,1,1,30084.0,14490.0,15594.0,2.09
810,20,-20,10,-10,-2,-2,2,2,1,2,28687.0,14490.0,14197.0,1.94
811,20,-20,10,-10,-2,-2,2,2,2,1,28775.0,14490.0,14285.0,1.85
812,20,-20,10,-10,-2,-2,2,2,2,2,27378.0,14490.0,12888.0,1.87
813,20,-20,10,-10,-2,-2,2,3,1,1,30084.0,14490.0,15594.0,2.31
814,20,-20,10,-10,-2,-2,2,3,1,2,28687.0,14490.0,14197.0,2.02
815,20,-20,10,-10,-2,-2,2,3,2,1,28775.0,14490.0,14285.0,2.02
816,20,-20,10,-10,-2,-2,2,3,2,2,27378.0,14490.0,12888.0,1.91
817,20,-20,10,-10,-2,-3,1,2,1,1,30084.0,14490.0,15594.0,1.99
818,20,-20,10,-10,-2,-3,1,2,1,2,28687.0,14490.0,14197.0,1.77
819,20,-20,10,-10,-2,-3,1,2,2,1,28775.0,14490.0,14285.0,1.76
820,20,-20,10,-10,-2,-3,1,2,2,2,27378.0,14490.0,12888.0,1.77
821,20,-20,10,-10,-2,-3,1,3,1,1,30084.0,14490.0,15594.0,1.74
822,20,-20,10,-10,-2,-3,1,3,1,2,28687.0,14490.0,14197.0,1.77
823,20,-20,10,-10,-2,-3,1,3,2,1,28775.0,14490.0,14285.0,1.77
824,20,-20,10,-10,-2,-3,1,3,2,2,27378.0,14490.0,12888.0,1.81
825,20,-20,10,-10,-2,-3,2,2,1,1,30084.0,14490.0,15594.0,1.79
826,20,-20,10,-10,-2,-3,2,2,1,2,28687.0,14490.0,14197.0,1.78
827,20,-20,10,-10,-2,-3,2,2,2,1,28775.0,14490.0,14285.0,1.78
828,20,-20,10,-10,-2,-3,2,2,2,2,27378.0,14490.0,12888.0,2.18
829,20,-20,10,-10,-2,-3,2,3,1,1,30084.0,14490.0,15594.0,1.95
830,20,-20,10,-10,-2,-3,2,3,1,2,28687.0,14490.0,14197.0,1.88
831,20,-20,10,-10,-2,-3,2,3,2,1,28775.0,14490.0,14285.0,2.0
832,20,-20,10,-10,-2,-3,2,3,2,2,27378.0,14490.0,12888.0,1.95
833,20,-20,10,-20,-1,-2,1,2,1,1,30087.0,14490.0,15597.0,1.87
834,20,-20,10,-20,-1,-2,1,2,1,2,28690.0,14490.0,14200.0,1.81
835,20,-20,10,-20,-1,-2,1,2,2,1,28778.0,14490.0,14288.0,1.86
836,20,-20,10,-20,-1,-2,1,2,2,2,27381.0,14490.0,12891.0,2.14
837,20,-20,10,-20,-1,-2,1,3,1,1,30087.0,14490.0,15597.0,1.84
838,20,-20,10,-20,-1,-2,1,3,1,2,28690.0,14490.0,14200.0,1.77
839,20,-20,10,-20,-1,-2,1,3,2,1,28778.0,14490.0,14288.0,1.77
840,20,-20,10,-20,-1,-2,1,3,2,2,27381.0,14490.0,12891.0,1.8
841,20,-20,10,-20,-1,-2,2,2,1,1,30087.0,14490.0,15597.0,2.01
842,20,-20,10,-20,-1,-2,2,2,1,2,28690.0,14490.0,14200.0,1.84
843,20,-20,10,-20,-1,-2,2,2,2,1,28778.0,14490.0,14288.0,1.89
844,20,-20,10,-20,-1,-2,2,2,2,2,27381.0,14490.0,12891.0,1.81
845,20,-20,10,-20,-1,-2,2,3,1,1,30087.0,14490.0,15597.0,1.76
846,20,-20,10,-20,-1,-2,2,3,1,2,28690.0,14490.0,14200.0,1.83
847,20,-20,10,-20,-1,-2,2,3,2,1,28778.0,14490.0,14288.0,2.08
848,20,-20,10,-20,-1,-2,2,3,2,2,27381.0,14490.0,12891.0,1.97
849,20,-20,10,-20,-1,-3,1,2,1,1,30087.0,14490.0,15597.0,1.76
850,20,-20,10,-20,-1,-3,1,2,1,2,28690.0,14490.0,14200.0,1.77
851,20,-20,10,-20,-1,-3,1,2,2,1,28778.0,14490.0,14288.0,1.77
852,20,-20,10,-20,-1,-3,1,2,2,2,27381.0,14490.0,12891.0,1.8
853,20,-20,10,-20,-1,-3,1,3,1,1,30087.0,14490.0,15597.0,1.82
854,20,-20,10,-20,-1,-3,1,3,1,2,28690.0,14490.0,14200.0,1.93
855,20,-20,10,-20,-1,-3,1,3,2,1,28778.0,14490.0,14288.0,1.78
856,20,-20,10,-20,-1,-3,1,3,2,2,27381.0,14490.0,12891.0,1.79
857,20,-20,10,-20,-1,-3,2,2,1,1,30087.0,14490.0,15597.0,1.75
858,20,-20,10,-20,-1,-3,2,2,1,2,28690.0,14490.0,14200.0,1.75
859,20,-20,10,-20,-1,-3,2,2,2,1,28778.0,14490.0,14288.0,1.75
860,20,-20,10,-20,-1,-3,2,2,2,2,27381.0,14490.0,12891.0,1.75
861,20,-20,10,-20,-1,-3,2,3,1,1,30087.0,14490.0,15597.0,1.82
862,20,-20,10,-20,-1,-3,2,3,1,2,28690.0,14490.0,14200.0,1.84
863,20,-20,10,-20,-1,-3,2,3,2,1,28778.0,14490.0,14288.0,1.84
864,20,-20,10,-20,-1,-3,2,3,2,2,27381.0,14490.0,12891.0,2.11
865,20,-20,10,-20,-2,-2,1,2,1,1,30084.0,14490.0,15594.0,1.79
866,20,-20,10,-20,-2,-2,1,2,1,2,28687.0,14490.0,14197.0,1.82
867,20,-20,10,-20,-2,-2,1,2,2,1,28775.0,14490.0,14285.0,1.93
868,20,-20,10,-20,-2,-2,1,2,2,2,27378.0,14490.0,12888.0,1.77
869,20,-20,10,-20,-2,-2,1,3,1,1,30084.0,14490.0,15594.0,1.92
870,20,-20,10,-20,-2,-2,1,3,1,2,28687.0,14490.0,14197.0,1.75
871,20,-20,10,-20,-2,-2,1,3,2,1,28775.0,14490.0,14285.0,1.78
872,20,-20,10,-20,-2,-2,1,3,2,2,27378.0,14490.0,12888.0,1.77
873,20,-20,10,-20,-2,-2,2,2,1,1,30084.0,14490.0,15594.0,1.89
874,20,-20,10,-20,-2,-2,2,2,1,2,28687.0,14490.0,14197.0,1.82
875,20,-20,10,-20,-2,-2,2,2,2,1,28775.0,14490.0,14285.0,1.81
876,20,-20,10,-20,-2,-2,2,2,2,2,27378.0,14490.0,12888.0,1.82
877,20,-20,10,-20,-2,-2,2,3,1,1,30084.0,14490.0,15594.0,1.92
878,20,-20,10,-20,-2,-2,2,3,1,2,28687.0,14490.0,14197.0,2.01
879,20,-20,10,-20,-2,-2,2,3,2,1,28775.0,14490.0,14285.0,1.86
880,20,-20,10,-20,-2,-2,2,3,2,2,27378.0,14490.0,12888.0,2.0
881,20,-20,10,-20,-2,-3,1,2,1,1,30084.0,14490.0,15594.0,1.8
882,20,-20,10,-20,-2,-3,1,2,1,2,28687.0,14490.0,14197.0,1.81
883,20,-20,10,-20,-2,-3,1,2,2,1,28775.0,14490.0,14285.0,1.83
884,20,-20,10,-20,-2,-3,1,2,2,2,27378.0,14490.0,12888.0,2.01
885,20,-20,10,-20,-2,-3,1,3,1,1,30084.0,14490.0,15594.0,1.82
886,20,-20,10,-20,-2,-3,1,3,1,2,28687.0,14490.0,14197.0,1.91
887,20,-20,10,-20,-2,-3,1,3,2,1,28775.0,14490.0,14285.0,1.88
888,20,-20,10,-20,-2,-3,1,3,2,2,27378.0,14490.0,12888.0,1.77
889,20,-20,10,-20,-2,-3,2,2,1,1,30084.0,14490.0,15594.0,1.86
890,20,-20,10,-20,-2,-3,2,2,1,2,28687.0,14490.0,14197.0,2.01
891,20,-20,10,-20,-2,-3,2,2,2,1,28775.0,14490.0,14285.0,1.82
892,20,-20,10,-20,-2,-3,2,2,2,2,27378.0,14490.0,12888.0,1.89
893,20,-20,10,-20,-2,-3,2,3,1,1,30084.0,14490.0,15594.0,2.03
894,20,-20,10,-20,-2,-3,2,3,1,2,28687.0,14490.0,14197.0,1.89
895,20,-20,10,-20,-2,-3,2,3,2,1,28775.0,14490.0,14285.0,1.83
896,20,-20,10,-20,-2,-3,2,3,2,2,27378.0,14490.0,12888.0,1.83
897,20,-20,20,-10,-1,-2,1,2,1,1,29934.0,14490.0,15444.0,1.8
898,20,-20,20,-10,-1,-2,1,2,1,2,28532.0,14490.0,14042.0,1.77
899,20,-20,20,-10,-1,-2,1,2,2,1,28625.0,14490.0,14135.0,1.82
900,20,-20,20,-10,-1,-2,1,2,2,2,27223.0,14490.0,12733.0,1.95
901,20,-20,20,-10,-1,-2,1,3,1,1,29934.0,14490.0,15444.0,1.81
902,20,-20,20,-10,-1,-2,1,3,1,2,28532.0,14490.0,14042.0,1.78
903,20,-20,20,-10,-1,-2,1,3,2,1,28625.0,14490.0,14135.0,1.79
904,20,-20,20,-10,-1,-2,1,3,2,2,27223.0,14490.0,12733.0,1.81
905,20,-20,20,-10,-1,-2,2,2,1,1,29934.0,14490.0,15444.0,2.04
906,20,-20,20,-10,-1,-2,2,2,1,2,28532.0,14490.0,14042.0,1.87
907,20,-20,20,-10,-1,-2,2,2,2,1,28625.0,14490.0,14135.0,1.83
908,20,-20,20,-10,-1,-2,2,2,2,2,27223.0,14490.0,12733.0,1.95
909,20,-20,20,-10,-1,-2,2,3,1,1,29934.0,14490.0,15444.0,1.99
